,datas,termos,posição
5502,2022-05-11,privalia,
5503,2022-05-11,privalia,
5504,2022-05-11,privalia,1.0
5505,2022-05-11,roupas,11.0
5506,2022-05-11,roupas,4.0
5507,2022-05-11,roupas,
5508,2022-05-11,roupas,6.0
5509,2022-05-11,roupas,
5510,2022-05-11,roupas,18.0
5511,2022-05-11,roupas baratas,11.0
5512,2022-05-11,roupas baratas,7.0
5513,2022-05-11,roupas baratas,
5514,2022-05-11,roupas baratas,6.0
5515,2022-05-11,roupas baratas,
5516,2022-05-11,roupas baratas,4.0
5517,2022-05-11,roupas de marca,9.0
5518,2022-05-11,roupas de marca,6.0
5519,2022-05-11,roupas de marca,
5520,2022-05-11,roupas de marca,5.0
5521,2022-05-11,roupas de marca,
5522,2022-05-11,roupas de marca,3.0
5523,2022-05-11,roupas femininas,7.0
5524,2022-05-11,roupas femininas,4.0
5525,2022-05-11,roupas femininas,
5526,2022-05-11,roupas femininas,6.0
5527,2022-05-11,roupas femininas,
5528,2022-05-11,roupas femininas,1.0
5529,2022-05-11,roupas importadas,10.0
5530,2022-05-11,roupas importadas,5.0
5531,2022-05-11,roupas importadas,
5532,2022-05-11,roupas importadas,7.0
5533,2022-05-11,roupas importadas,
5534,2022-05-11,roupas importadas,3.0
5535,2022-05-11,roupas masculinas,5.0
5536,2022-05-11,roupas masculinas,7.0
5537,2022-05-11,roupas masculinas,
5538,2022-05-11,roupas masculinas,8.0
5539,2022-05-11,roupas masculinas,
5540,2022-05-11,roupas masculinas,1.0
5541,2022-05-11,roupas online,10.0
5542,2022-05-11,roupas online,6.0
5543,2022-05-11,roupas online,
5544,2022-05-11,roupas online,5.0
5545,2022-05-11,roupas online,
5546,2022-05-11,roupas online,3.0
5547,2022-05-11,vizzano,2.0
5548,2022-05-11,vizzano,
5549,2022-05-11,vizzano,
5550,2022-05-11,vizzano,3.0
5551,2022-05-11,bastille,
5552,2022-05-11,beyoung,
5553,2022-05-11,bolas de marca,
5554,2022-05-11,hope,
5555,2022-05-11,beira rio,16.0
5556,2022-05-11,bolsas,4.0
5557,2022-05-11,bolsas,10.0
5558,2022-05-11,calÃ§ados,4.0
5559,2022-05-11,calÃ§ados,1.0
5560,2022-05-11,calÃ§ados,8.0
5561,2022-05-11,colcci,23.0
5562,2022-05-11,colcci,12.0
5563,2022-05-11,colcci,27.0
5564,2022-05-11,colcci,28.0
5565,2022-05-11,colcci,7.0
5566,2022-05-11,loja de roupas,2.0
5567,2022-05-11,loja de roupas,34.0
5568,2022-05-11,loja de roupas,11.0
5569,2022-05-11,loja de roupas,32.0
5570,2022-05-11,loja de roupas,30.0
5571,2022-05-11,loja de roupas,17.0
5572,2022-05-11,moda feminina,5.0
5573,2022-05-11,moda feminina,24.0
5574,2022-05-11,moda feminina,20.0
5575,2022-05-11,moda feminina,9.0
5576,2022-05-11,moda feminina,11.0
5577,2022-05-11,moda feminina,6.0
5578,2022-05-11,moda online,51.0
5579,2022-05-11,moda online,35.0
5580,2022-05-11,moda online,19.0
5581,2022-05-11,moda online,8.0
5582,2022-05-11,moda online,72.0
5583,2022-05-11,moda online,1.0
5584,2022-05-11,outlet,6.0
5585,2022-05-11,outlet,3.0
5586,2022-05-11,outlet,2.0
5587,2022-05-11,outlet,1.0
5588,2022-05-11,outlet de marcas,2.0
5589,2022-05-11,outlet de marcas,1.0
5590,2022-05-11,outlet de moda,4.0
5591,2022-05-11,outlet de moda,2.0
5592,2022-05-11,outlet de moda,5.0
5593,2022-05-11,outlet de moda,3.0
5594,2022-05-11,outlet nike,10.0
5595,2022-05-11,outlet nike,3.0
5596,2022-05-11,outlet nike,6.0
5597,2022-05-11,outlet nike,1.0
5598,2022-05-11,outlet premium,6.0
5599,2022-05-11,outlet premium,4.0
5600,2022-05-11,outlet premium,1.0
5601,2022-05-11,outlet premium,3.0
5602,2022-05-11,privalia,2.0
5603,2022-05-11,privalia,3.0
5604,2022-05-11,privalia,4.0
5605,2022-05-11,privalia,1.0
5606,2022-05-11,roupas,5.0
5607,2022-05-11,roupas,12.0
5608,2022-05-11,roupas,3.0
5609,2022-05-11,roupas,24.0
5610,2022-05-11,roupas,20.0
5611,2022-05-11,roupas,2.0
5612,2022-05-11,roupas baratas,8.0
5613,2022-05-11,roupas baratas,27.0
5614,2022-05-11,roupas baratas,6.0
5615,2022-05-11,roupas baratas,26.0
5616,2022-05-11,roupas baratas,49.0
5617,2022-05-11,roupas baratas,9.0
5618,2022-05-11,roupas de marca,3.0
5619,2022-05-11,roupas de marca,1.0
5620,2022-05-11,roupas de marca,14.0
5621,2022-05-11,roupas de marca,25.0
5622,2022-05-11,roupas de marca,9.0
5623,2022-05-11,roupas de marca,7.0
5624,2022-05-11,roupas femininas,18.0
5625,2022-05-11,roupas femininas,24.0
5626,2022-05-11,roupas femininas,20.0
5627,2022-05-11,roupas femininas,4.0
5628,2022-05-11,roupas femininas,14.0
5629,2022-05-11,roupas femininas,1.0
5630,2022-05-11,roupas importadas,5.0
5631,2022-05-11,roupas importadas,1.0
5632,2022-05-11,roupas importadas,14.0
5633,2022-05-11,roupas importadas,18.0
5634,2022-05-11,roupas importadas,40.0
5635,2022-05-11,roupas importadas,2.0
5636,2022-05-11,roupas masculinas,2.0
5637,2022-05-11,roupas masculinas,24.0
5638,2022-05-11,roupas masculinas,12.0
5639,2022-05-11,roupas masculinas,39.0
5640,2022-05-11,roupas masculinas,9.0
5641,2022-05-11,roupas masculinas,1.0
5642,2022-05-11,roupas online,8.0
5643,2022-05-11,roupas online,3.0
5644,2022-05-11,roupas online,2.0
5645,2022-05-11,roupas online,17.0
5646,2022-05-11,roupas online,33.0
5647,2022-05-11,roupas online,14.0
5648,2022-05-11,vizzano,3.0
5649,2022-05-11,vizzano,1.0
5650,2022-05-11,vizzano,
5651,2022-05-11,vizzano,7.0
5652,2022-05-11,bastille,
5653,2022-05-11,beyoung,
5654,2022-05-11,bolas de marca,
5655,2022-05-11,hope,
5656,2022-05-10,beira rio,7.0
5657,2022-05-10,bolsas,14.0
5658,2022-05-10,bolsas,
5659,2022-05-10,calÃ§ados,3.0
5660,2022-05-10,calÃ§ados,
5661,2022-05-10,calÃ§ados,4.0
5662,2022-05-10,colcci,5.0
5663,2022-05-10,colcci,
5664,2022-05-10,colcci,2.0
5665,2022-05-10,colcci,
5666,2022-05-10,colcci,1.0
5667,2022-05-10,loja de roupas,19.0
5668,2022-05-10,loja de roupas,14.0
5669,2022-05-10,loja de roupas,
5670,2022-05-10,loja de roupas,13.0
5671,2022-05-10,loja de roupas,
5672,2022-05-10,loja de roupas,7.0
5673,2022-05-10,moda feminina,14.0
5674,2022-05-10,moda feminina,8.0
5675,2022-05-10,moda feminina,
5676,2022-05-10,moda feminina,7.0
5677,2022-05-10,moda feminina,
5678,2022-05-10,moda feminina,4.0
5679,2022-05-10,moda online,18.0
5680,2022-05-10,moda online,10.0
5681,2022-05-10,moda online,
5682,2022-05-10,moda online,8.0
5683,2022-05-10,moda online,
5684,2022-05-10,moda online,5.0
5685,2022-05-10,outlet,2.0
5686,2022-05-10,outlet,
5687,2022-05-10,outlet,
5688,2022-05-10,outlet,1.0
5689,2022-05-10,outlet de marcas,2.0
5690,2022-05-10,outlet de marcas,1.0
5691,2022-05-10,outlet de moda,2.0
5692,2022-05-10,outlet de moda,
5693,2022-05-10,outlet de moda,
5694,2022-05-10,outlet de moda,1.0
5695,2022-05-10,outlet nike,2.0
5696,2022-05-10,outlet nike,
5697,2022-05-10,outlet nike,
5698,2022-05-10,outlet nike,1.0
5699,2022-05-10,outlet premium,
5700,2022-05-10,outlet premium,
5701,2022-05-10,outlet premium,
5702,2022-05-10,outlet premium,1.0
5703,2022-05-10,privalia,2.0
5704,2022-05-10,privalia,
5705,2022-05-10,privalia,
5706,2022-05-10,privalia,1.0
5707,2022-05-10,roupas,11.0
5708,2022-05-10,roupas,4.0
5709,2022-05-10,roupas,
5710,2022-05-10,roupas,6.0
5711,2022-05-10,roupas,
5712,2022-05-10,roupas,18.0
5713,2022-05-10,roupas baratas,11.0
5714,2022-05-10,roupas baratas,6.0
5715,2022-05-10,roupas baratas,
5716,2022-05-10,roupas baratas,7.0
5717,2022-05-10,roupas baratas,
5718,2022-05-10,roupas baratas,3.0
5719,2022-05-10,roupas de marca,10.0
5720,2022-05-10,roupas de marca,5.0
5721,2022-05-10,roupas de marca,
5722,2022-05-10,roupas de marca,6.0
5723,2022-05-10,roupas de marca,
5724,2022-05-10,roupas de marca,3.0
5725,2022-05-10,roupas femininas,6.0
5726,2022-05-10,roupas femininas,4.0
5727,2022-05-10,roupas femininas,
5728,2022-05-10,roupas femininas,7.0
5729,2022-05-10,roupas femininas,
5730,2022-05-10,roupas femininas,1.0
5731,2022-05-10,roupas importadas,10.0
5732,2022-05-10,roupas importadas,5.0
5733,2022-05-10,roupas importadas,
5734,2022-05-10,roupas importadas,6.0
5735,2022-05-10,roupas importadas,
5736,2022-05-10,roupas importadas,3.0
5737,2022-05-10,roupas masculinas,5.0
5738,2022-05-10,roupas masculinas,7.0
5739,2022-05-10,roupas masculinas,
5740,2022-05-10,roupas masculinas,8.0
5741,2022-05-10,roupas masculinas,
5742,2022-05-10,roupas masculinas,1.0
5743,2022-05-10,roupas online,10.0
5744,2022-05-10,roupas online,5.0
5745,2022-05-10,roupas online,
5746,2022-05-10,roupas online,6.0
5747,2022-05-10,roupas online,
5748,2022-05-10,roupas online,3.0
5749,2022-05-10,vizzano,2.0
5750,2022-05-10,vizzano,
5751,2022-05-10,vizzano,
5752,2022-05-10,vizzano,3.0
5753,2022-05-10,bastille,
5754,2022-05-10,beyoung,
5755,2022-05-10,bolas de marca,
5756,2022-05-10,hope,
5757,2022-05-10,beira rio,16.0
5758,2022-05-10,bolsas,10.0
5759,2022-05-10,bolsas,7.0
5760,2022-05-10,calÃ§ados,5.0
5761,2022-05-10,calÃ§ados,1.0
5762,2022-05-10,calÃ§ados,8.0
5763,2022-05-10,colcci,25.0
5764,2022-05-10,colcci,11.0
5765,2022-05-10,colcci,26.0
5766,2022-05-10,colcci,27.0
5767,2022-05-10,colcci,8.0
5768,2022-05-10,loja de roupas,8.0
5769,2022-05-10,loja de roupas,34.0
5770,2022-05-10,loja de roupas,10.0
5771,2022-05-10,loja de roupas,32.0
5772,2022-05-10,loja de roupas,30.0
5773,2022-05-10,loja de roupas,17.0
5774,2022-05-10,moda feminina,5.0
5775,2022-05-10,moda feminina,24.0
5776,2022-05-10,moda feminina,20.0
5777,2022-05-10,moda feminina,8.0
5778,2022-05-10,moda feminina,11.0
5779,2022-05-10,moda feminina,6.0
5780,2022-05-10,moda online,52.0
5781,2022-05-10,moda online,37.0
5782,2022-05-10,moda online,19.0
5783,2022-05-10,moda online,7.0
5784,2022-05-10,moda online,72.0
5785,2022-05-10,moda online,1.0
5786,2022-05-10,outlet,8.0
5787,2022-05-10,outlet,3.0
5788,2022-05-10,outlet,2.0
5789,2022-05-10,outlet,1.0
5790,2022-05-10,outlet de marcas,2.0
5791,2022-05-10,outlet de marcas,1.0
5792,2022-05-10,outlet de moda,4.0
5793,2022-05-10,outlet de moda,3.0
5794,2022-05-10,outlet de moda,5.0
5795,2022-05-10,outlet de moda,2.0
5796,2022-05-10,outlet nike,10.0
5797,2022-05-10,outlet nike,3.0
5798,2022-05-10,outlet nike,6.0
5799,2022-05-10,outlet nike,1.0
5800,2022-05-10,outlet premium,6.0
5801,2022-05-10,outlet premium,4.0
5802,2022-05-10,outlet premium,1.0
5803,2022-05-10,outlet premium,3.0
5804,2022-05-10,privalia,2.0
5805,2022-05-10,privalia,3.0
5806,2022-05-10,privalia,4.0
5807,2022-05-10,privalia,1.0
5808,2022-05-10,roupas,5.0
5809,2022-05-10,roupas,12.0
5810,2022-05-10,roupas,3.0
5811,2022-05-10,roupas,24.0
5812,2022-05-10,roupas,21.0
5813,2022-05-10,roupas,2.0
5814,2022-05-10,roupas baratas,5.0
5815,2022-05-10,roupas baratas,26.0
5816,2022-05-10,roupas baratas,8.0
5817,2022-05-10,roupas baratas,27.0
5818,2022-05-10,roupas baratas,44.0
5819,2022-05-10,roupas baratas,10.0
5820,2022-05-10,roupas de marca,2.0
5821,2022-05-10,roupas de marca,3.0
5822,2022-05-10,roupas de marca,12.0
5823,2022-05-10,roupas de marca,23.0
5824,2022-05-10,roupas de marca,7.0
5825,2022-05-10,roupas de marca,5.0
5826,2022-05-10,roupas femininas,19.0
5827,2022-05-10,roupas femininas,25.0
5828,2022-05-10,roupas femininas,21.0
5829,2022-05-10,roupas femininas,5.0
5830,2022-05-10,roupas femininas,15.0
5831,2022-05-10,roupas femininas,1.0
5832,2022-05-10,roupas importadas,5.0
5833,2022-05-10,roupas importadas,1.0
5834,2022-05-10,roupas importadas,14.0
5835,2022-05-10,roupas importadas,18.0
5836,2022-05-10,roupas importadas,34.0
5837,2022-05-10,roupas importadas,2.0
5838,2022-05-10,roupas masculinas,3.0
5839,2022-05-10,roupas masculinas,24.0
5840,2022-05-10,roupas masculinas,12.0
5841,2022-05-10,roupas masculinas,39.0
5842,2022-05-10,roupas masculinas,10.0
5843,2022-05-10,roupas masculinas,1.0
5844,2022-05-10,roupas online,8.0
5845,2022-05-10,roupas online,3.0
5846,2022-05-10,roupas online,2.0
5847,2022-05-10,roupas online,17.0
5848,2022-05-10,roupas online,35.0
5849,2022-05-10,roupas online,14.0
5850,2022-05-10,vizzano,4.0
5851,2022-05-10,vizzano,1.0
5852,2022-05-10,vizzano,
5853,2022-05-10,vizzano,7.0
5854,2022-05-10,bastille,
5855,2022-05-10,beyoung,
5856,2022-05-10,bolas de marca,
5857,2022-05-10,hope,
5858,2022-05-09,beira rio,6.0
5859,2022-05-09,bolsas,14.0
5860,2022-05-09,bolsas,
5861,2022-05-09,calÃ§ados,3.0
5862,2022-05-09,calÃ§ados,
5863,2022-05-09,calÃ§ados,4.0
5864,2022-05-09,colcci,5.0
5865,2022-05-09,colcci,
5866,2022-05-09,colcci,2.0
5867,2022-05-09,colcci,
5868,2022-05-09,colcci,1.0
5869,2022-05-09,loja de roupas,19.0
5870,2022-05-09,loja de roupas,14.0
5871,2022-05-09,loja de roupas,
5872,2022-05-09,loja de roupas,13.0
5873,2022-05-09,loja de roupas,
5874,2022-05-09,loja de roupas,7.0
5875,2022-05-09,moda feminina,16.0
5876,2022-05-09,moda feminina,10.0
5877,2022-05-09,moda feminina,
5878,2022-05-09,moda feminina,8.0
5879,2022-05-09,moda feminina,
5880,2022-05-09,moda feminina,5.0
5881,2022-05-09,moda online,17.0
5882,2022-05-09,moda online,10.0
5883,2022-05-09,moda online,
5884,2022-05-09,moda online,9.0
5885,2022-05-09,moda online,
5886,2022-05-09,moda online,5.0
5887,2022-05-09,outlet,2.0
5888,2022-05-09,outlet,
5889,2022-05-09,outlet,
5890,2022-05-09,outlet,1.0
5891,2022-05-09,outlet de marcas,2.0
5892,2022-05-09,outlet de marcas,1.0
5893,2022-05-09,outlet de moda,2.0
5894,2022-05-09,outlet de moda,
5895,2022-05-09,outlet de moda,
5896,2022-05-09,outlet de moda,1.0
5897,2022-05-09,outlet nike,2.0
5898,2022-05-09,outlet nike,
5899,2022-05-09,outlet nike,
5900,2022-05-09,outlet nike,1.0
5901,2022-05-09,outlet premium,
5902,2022-05-09,outlet premium,
5903,2022-05-09,outlet premium,
5904,2022-05-09,outlet premium,1.0
5905,2022-05-09,privalia,2.0
5906,2022-05-09,privalia,
5907,2022-05-09,privalia,
5908,2022-05-09,privalia,1.0
5909,2022-05-09,roupas,11.0
5910,2022-05-09,roupas,6.0
5911,2022-05-09,roupas,
5912,2022-05-09,roupas,4.0
5913,2022-05-09,roupas,
5914,2022-05-09,roupas,18.0
5915,2022-05-09,roupas baratas,11.0
5916,2022-05-09,roupas baratas,7.0
5917,2022-05-09,roupas baratas,
5918,2022-05-09,roupas baratas,6.0
5919,2022-05-09,roupas baratas,
5920,2022-05-09,roupas baratas,3.0
5921,2022-05-09,roupas de marca,10.0
5922,2022-05-09,roupas de marca,6.0
5923,2022-05-09,roupas de marca,
5924,2022-05-09,roupas de marca,5.0
5925,2022-05-09,roupas de marca,
5926,2022-05-09,roupas de marca,3.0
5927,2022-05-09,roupas femininas,7.0
5928,2022-05-09,roupas femininas,4.0
5929,2022-05-09,roupas femininas,
5930,2022-05-09,roupas femininas,6.0
5931,2022-05-09,roupas femininas,
5932,2022-05-09,roupas femininas,1.0
5933,2022-05-09,roupas importadas,10.0
5934,2022-05-09,roupas importadas,6.0
5935,2022-05-09,roupas importadas,
5936,2022-05-09,roupas importadas,5.0
5937,2022-05-09,roupas importadas,
5938,2022-05-09,roupas importadas,3.0
5939,2022-05-09,roupas masculinas,5.0
5940,2022-05-09,roupas masculinas,7.0
5941,2022-05-09,roupas masculinas,
5942,2022-05-09,roupas masculinas,8.0
5943,2022-05-09,roupas masculinas,
5944,2022-05-09,roupas masculinas,1.0
5945,2022-05-09,roupas online,10.0
5946,2022-05-09,roupas online,6.0
5947,2022-05-09,roupas online,
5948,2022-05-09,roupas online,5.0
5949,2022-05-09,roupas online,
5950,2022-05-09,roupas online,3.0
5951,2022-05-09,vizzano,
5952,2022-05-09,vizzano,
5953,2022-05-09,vizzano,
5954,2022-05-09,vizzano,
5955,2022-05-09,bastille,
5956,2022-05-09,beyoung,
5957,2022-05-09,bolas de marca,
5958,2022-05-09,hope,
5959,2022-05-09,beira rio,15.0
5960,2022-05-09,bolsas,10.0
5961,2022-05-09,bolsas,4.0
5962,2022-05-09,calÃ§ados,4.0
5963,2022-05-09,calÃ§ados,1.0
5964,2022-05-09,calÃ§ados,6.0
5965,2022-05-09,colcci,21.0
5966,2022-05-09,colcci,18.0
5967,2022-05-09,colcci,25.0
5968,2022-05-09,colcci,27.0
5969,2022-05-09,colcci,9.0
5970,2022-05-09,loja de roupas,6.0
5971,2022-05-09,loja de roupas,35.0
5972,2022-05-09,loja de roupas,8.0
5973,2022-05-09,loja de roupas,32.0
5974,2022-05-09,loja de roupas,30.0
5975,2022-05-09,loja de roupas,16.0
5976,2022-05-09,moda feminina,5.0
5977,2022-05-09,moda feminina,24.0
5978,2022-05-09,moda feminina,20.0
5979,2022-05-09,moda feminina,8.0
5980,2022-05-09,moda feminina,11.0
5981,2022-05-09,moda feminina,6.0
5982,2022-05-09,moda online,51.0
5983,2022-05-09,moda online,36.0
5984,2022-05-09,moda online,19.0
5985,2022-05-09,moda online,7.0
5986,2022-05-09,moda online,69.0
5987,2022-05-09,moda online,1.0
5988,2022-05-09,outlet,9.0
5989,2022-05-09,outlet,3.0
5990,2022-05-09,outlet,2.0
5991,2022-05-09,outlet,1.0
5992,2022-05-09,outlet de marcas,2.0
5993,2022-05-09,outlet de marcas,1.0
5994,2022-05-09,outlet de moda,4.0
5995,2022-05-09,outlet de moda,3.0
5996,2022-05-09,outlet de moda,5.0
5997,2022-05-09,outlet de moda,2.0
5998,2022-05-09,outlet nike,10.0
5999,2022-05-09,outlet nike,3.0
6000,2022-05-09,outlet nike,6.0
6001,2022-05-09,outlet nike,1.0
6002,2022-05-09,outlet premium,5.0
6003,2022-05-09,outlet premium,4.0
6004,2022-05-09,outlet premium,1.0
6005,2022-05-09,outlet premium,3.0
6006,2022-05-09,privalia,2.0
6007,2022-05-09,privalia,3.0
6008,2022-05-09,privalia,4.0
6009,2022-05-09,privalia,1.0
6010,2022-05-09,roupas,5.0
6011,2022-05-09,roupas,12.0
6012,2022-05-09,roupas,3.0
6013,2022-05-09,roupas,23.0
6014,2022-05-09,roupas,21.0
6015,2022-05-09,roupas,2.0
6016,2022-05-09,roupas baratas,5.0
6017,2022-05-09,roupas baratas,26.0
6018,2022-05-09,roupas baratas,9.0
6019,2022-05-09,roupas baratas,25.0
6020,2022-05-09,roupas baratas,43.0
6021,2022-05-09,roupas baratas,11.0
6022,2022-05-09,roupas de marca,8.0
6023,2022-05-09,roupas de marca,3.0
6024,2022-05-09,roupas de marca,12.0
6025,2022-05-09,roupas de marca,23.0
6026,2022-05-09,roupas de marca,6.0
6027,2022-05-09,roupas de marca,4.0
6028,2022-05-09,roupas femininas,19.0
6029,2022-05-09,roupas femininas,26.0
6030,2022-05-09,roupas femininas,21.0
6031,2022-05-09,roupas femininas,7.0
6032,2022-05-09,roupas femininas,15.0
6033,2022-05-09,roupas femininas,2.0
6034,2022-05-09,roupas importadas,5.0
6035,2022-05-09,roupas importadas,1.0
6036,2022-05-09,roupas importadas,14.0
6037,2022-05-09,roupas importadas,18.0
6038,2022-05-09,roupas importadas,35.0
6039,2022-05-09,roupas importadas,2.0
6040,2022-05-09,roupas masculinas,4.0
6041,2022-05-09,roupas masculinas,24.0
6042,2022-05-09,roupas masculinas,10.0
6043,2022-05-09,roupas masculinas,39.0
6044,2022-05-09,roupas masculinas,8.0
6045,2022-05-09,roupas masculinas,1.0
6046,2022-05-09,roupas online,8.0
6047,2022-05-09,roupas online,3.0
6048,2022-05-09,roupas online,2.0
6049,2022-05-09,roupas online,17.0
6050,2022-05-09,roupas online,36.0
6051,2022-05-09,roupas online,14.0
6052,2022-05-09,vizzano,
6053,2022-05-09,vizzano,1.0
6054,2022-05-09,vizzano,
6055,2022-05-09,vizzano,
6056,2022-05-09,bastille,
6057,2022-05-09,beyoung,
6058,2022-05-09,bolas de marca,
6059,2022-05-09,hope,
6060,2022-05-08,beira rio,6.0
6061,2022-05-08,bolsas,14.0
6062,2022-05-08,bolsas,
6063,2022-05-08,calÃ§ados,3.0
6064,2022-05-08,calÃ§ados,
6065,2022-05-08,calÃ§ados,4.0
6066,2022-05-08,colcci,5.0
6067,2022-05-08,colcci,
6068,2022-05-08,colcci,2.0
6069,2022-05-08,colcci,
6070,2022-05-08,colcci,1.0
6071,2022-05-08,loja de roupas,21.0
6072,2022-05-08,loja de roupas,14.0
6073,2022-05-08,loja de roupas,
6074,2022-05-08,loja de roupas,13.0
6075,2022-05-08,loja de roupas,
6076,2022-05-08,loja de roupas,7.0
6077,2022-05-08,moda feminina,16.0
6078,2022-05-08,moda feminina,10.0
6079,2022-05-08,moda feminina,
6080,2022-05-08,moda feminina,7.0
6081,2022-05-08,moda feminina,
6082,2022-05-08,moda feminina,5.0
6083,2022-05-08,moda online,17.0
6084,2022-05-08,moda online,10.0
6085,2022-05-08,moda online,
6086,2022-05-08,moda online,9.0
6087,2022-05-08,moda online,
6088,2022-05-08,moda online,5.0
6089,2022-05-08,outlet,2.0
6090,2022-05-08,outlet,
6091,2022-05-08,outlet,
6092,2022-05-08,outlet,1.0
6093,2022-05-08,outlet de marcas,2.0
6094,2022-05-08,outlet de marcas,1.0
6095,2022-05-08,outlet de moda,2.0
6096,2022-05-08,outlet de moda,
6097,2022-05-08,outlet de moda,
6098,2022-05-08,outlet de moda,1.0
6099,2022-05-08,outlet nike,2.0
6100,2022-05-08,outlet nike,
6101,2022-05-08,outlet nike,
6102,2022-05-08,outlet nike,1.0
6103,2022-05-08,outlet premium,
6104,2022-05-08,outlet premium,
6105,2022-05-08,outlet premium,
6106,2022-05-08,outlet premium,1.0
6107,2022-05-08,privalia,2.0
6108,2022-05-08,privalia,
6109,2022-05-08,privalia,
6110,2022-05-08,privalia,1.0
6111,2022-05-08,roupas,11.0
6112,2022-05-08,roupas,6.0
6113,2022-05-08,roupas,
6114,2022-05-08,roupas,3.0
6115,2022-05-08,roupas,
6116,2022-05-08,roupas,18.0
6117,2022-05-08,roupas baratas,11.0
6118,2022-05-08,roupas baratas,7.0
6119,2022-05-08,roupas baratas,
6120,2022-05-08,roupas baratas,6.0
6121,2022-05-08,roupas baratas,
6122,2022-05-08,roupas baratas,3.0
6123,2022-05-08,roupas de marca,10.0
6124,2022-05-08,roupas de marca,6.0
6125,2022-05-08,roupas de marca,
6126,2022-05-08,roupas de marca,5.0
6127,2022-05-08,roupas de marca,
6128,2022-05-08,roupas de marca,3.0
6129,2022-05-08,roupas femininas,7.0
6130,2022-05-08,roupas femininas,4.0
6131,2022-05-08,roupas femininas,
6132,2022-05-08,roupas femininas,6.0
6133,2022-05-08,roupas femininas,
6134,2022-05-08,roupas femininas,1.0
6135,2022-05-08,roupas importadas,10.0
6136,2022-05-08,roupas importadas,6.0
6137,2022-05-08,roupas importadas,
6138,2022-05-08,roupas importadas,5.0
6139,2022-05-08,roupas importadas,
6140,2022-05-08,roupas importadas,3.0
6141,2022-05-08,roupas masculinas,5.0
6142,2022-05-08,roupas masculinas,7.0
6143,2022-05-08,roupas masculinas,
6144,2022-05-08,roupas masculinas,8.0
6145,2022-05-08,roupas masculinas,
6146,2022-05-08,roupas masculinas,1.0
6147,2022-05-08,roupas online,10.0
6148,2022-05-08,roupas online,6.0
6149,2022-05-08,roupas online,
6150,2022-05-08,roupas online,5.0
6151,2022-05-08,roupas online,
6152,2022-05-08,roupas online,3.0
6153,2022-05-08,vizzano,
6154,2022-05-08,vizzano,
6155,2022-05-08,vizzano,
6156,2022-05-08,vizzano,
6157,2022-05-08,bastille,
